Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Symbol,Date,VIX_percentile_30d,VIX_percentile_90d,VIX_MA_10,VIX_MA_20,Fear_Level
2005-09-09 00:00:00-05:00,12.460000038146973,12.649999618530273,11.960000038146973,11.979999542236328,11.979999542236328,0,0.0,0.0,^VIX,2005-09-09 00:00:00-05:00,,,13.057000064849854,13.194500064849853,Low
2005-09-12 00:00:00-05:00,11.65999984741211,11.890000343322754,11.449999809265137,11.649999618530273,11.649999618530273,0,0.0,0.0,^VIX,2005-09-12 00:00:00-05:00,,,12.85,13.140000057220458,Low
2005-09-13 00:00:00-05:00,11.760000228881836,12.479999542236328,11.75,12.390000343322754,12.390000343322754,0,0.0,0.0,^VIX,2005-09-13 00:00:00-05:00,,,12.736999988555908,13.146500062942504,Normal
2005-09-14 00:00:00-05:00,12.789999961853027,13.260000228881836,12.670000076293945,12.90999984741211,12.90999984741211,0,0.0,0.0,^VIX,2005-09-14 00:00:00-05:00,,,12.663000011444092,13.116000032424926,Normal
2005-09-15 00:00:00-05:00,12.720000267028809,13.170000076293945,12.279999732971191,12.489999771118164,12.489999771118164,0,0.0,0.0,^VIX,2005-09-15 00:00:00-05:00,30.0,,12.651999950408936,13.075500011444092,Normal
2005-09-16 00:00:00-05:00,11.890000343322754,11.930000305175781,11.069999694824219,11.220000267028809,11.220000267028809,0,0.0,0.0,^VIX,2005-09-16 00:00:00-05:00,3.3333333333333335,,12.45900001525879,12.965500020980835,Low
2005-09-19 00:00:00-05:00,12.170000076293945,12.460000038146973,12.039999961853027,12.140000343322754,12.140000343322754,0,0.0,0.0,^VIX,2005-09-19 00:00:00-05:00,13.333333333333334,,12.316000080108642,12.901500034332276,Normal
2005-09-20 00:00:00-05:00,12.229999542236328,12.960000038146973,11.829999923706055,12.640000343322754,12.640000343322754,0,0.0,0.0,^VIX,2005-09-20 00:00:00-05:00,43.333333333333336,,12.28700008392334,12.862500047683715,Normal
2005-09-21 00:00:00-05:00,13.069999694824219,13.90999984741211,12.960000038146973,13.789999961853027,13.789999961853027,0,0.0,0.0,^VIX,2005-09-21 00:00:00-05:00,96.66666666666667,,12.414000034332275,12.885000038146973,Normal
2005-09-22 00:00:00-05:00,13.850000381469727,14.390000343322754,13.3100004196167,13.329999923706055,13.329999923706055,0,0.0,0.0,^VIX,2005-09-22 00:00:00-05:00,60.0,,12.453999996185303,12.843000030517578,Normal
2005-09-23 00:00:00-05:00,13.640000343322754,13.880000114440918,12.75,12.960000038146973,12.960000038146973,0,0.0,0.0,^VIX,2005-09-23 00:00:00-05:00,50.0,,12.552000045776367,12.80450005531311,Normal
2005-09-26 00:00:00-05:00,13.270000457763672,13.470000267028809,12.640000343322754,13.039999961853027,13.039999961853027,0,0.0,0.0,^VIX,2005-09-26 00:00:00-05:00,50.0,,12.691000080108642,12.770500040054321,Normal
2005-09-27 00:00:00-05:00,13.0600004196167,13.460000038146973,12.510000228881836,12.760000228881836,12.760000228881836,0,0.0,0.0,^VIX,2005-09-27 00:00:00-05:00,33.33333333333333,,12.728000068664551,12.732500028610229,Normal
2005-09-28 00:00:00-05:00,12.600000381469727,12.979999542236328,12.369999885559082,12.630000114440918,12.630000114440918,0,0.0,0.0,^VIX,2005-09-28 00:00:00-05:00,30.0,,12.700000095367432,12.681500053405761,Normal
2005-09-29 00:00:00-05:00,12.920000076293945,13.229999542236328,12.149999618530273,12.239999771118164,12.239999771118164,0,0.0,0.0,^VIX,2005-09-29 00:00:00-05:00,16.666666666666664,,12.675000095367432,12.663500022888183,Normal
2005-09-30 00:00:00-05:00,12.420000076293945,12.4399995803833,11.920000076293945,11.920000076293945,11.920000076293945,0,0.0,0.0,^VIX,2005-09-30 00:00:00-05:00,10.0,,12.745000076293945,12.602000045776368,Low
2005-10-03 00:00:00-05:00,12.369999885559082,12.619999885559082,11.979999542236328,12.460000038146973,12.460000038146973,0,0.0,0.0,^VIX,2005-10-03 00:00:00-05:00,26.666666666666668,,12.777000045776367,12.546500062942505,Normal
2005-10-04 00:00:00-05:00,12.5,13.210000038146973,12.109999656677246,13.199999809265137,13.199999809265137,0,0.0,0.0,^VIX,2005-10-04 00:00:00-05:00,70.0,,12.832999992370606,12.560000038146972,Normal
2005-10-05 00:00:00-05:00,13.149999618530273,14.579999923706055,12.970000267028809,14.550000190734863,14.550000190734863,0,0.0,0.0,^VIX,2005-10-05 00:00:00-05:00,100.0,,12.909000015258789,12.661500024795533,Normal
2005-10-06 00:00:00-05:00,14.529999732971191,15.630000114440918,14.039999961853027,14.960000038146973,14.960000038146973,0,0.0,0.0,^VIX,2005-10-06 00:00:00-05:00,100.0,,13.07200002670288,12.763000011444092,Normal
2005-10-07 00:00:00-05:00,14.5600004196167,14.819999694824219,14.300000190734863,14.59000015258789,14.59000015258789,0,0.0,0.0,^VIX,2005-10-07 00:00:00-05:00,96.66666666666667,,13.235000038146973,12.89350004196167,Normal
2005-10-10 00:00:00-05:00,14.930000305175781,15.609999656677246,14.869999885559082,15.550000190734863,15.550000190734863,0,0.0,0.0,^VIX,2005-10-10 00:00:00-05:00,100.0,,13.486000061035156,13.0885000705719,Normal
2005-10-11 00:00:00-05:00,15.350000381469727,15.699999809265137,15.0600004196167,15.630000114440918,15.630000114440918,0,0.0,0.0,^VIX,2005-10-11 00:00:00-05:00,100.0,,13.773000049591065,13.250500059127807,Normal
2005-10-12 00:00:00-05:00,15.5600004196167,16.270000457763672,15.039999961853027,16.219999313354492,16.219999313354492,0,0.0,0.0,^VIX,2005-10-12 00:00:00-05:00,100.0,,14.131999969482422,13.416000032424927,Normal
2005-10-13 00:00:00-05:00,16.31999969482422,17.190000534057617,15.979999542236328,16.469999313354492,16.469999313354492,0,0.0,0.0,^VIX,2005-10-13 00:00:00-05:00,100.0,,14.554999923706054,13.615000009536743,Normal
2005-10-14 00:00:00-05:00,15.989999771118164,16.030000686645508,14.829999923706055,14.869999885559082,14.869999885559082,0,0.0,0.0,^VIX,2005-10-14 00:00:00-05:00,83.33333333333334,,14.849999904632568,13.797499990463256,Normal
2005-10-17 00:00:00-05:00,15.300000190734863,15.300000190734863,14.579999923706055,14.670000076293945,14.670000076293945,0,0.0,0.0,^VIX,2005-10-17 00:00:00-05:00,80.0,,15.070999908447266,13.923999977111816,Normal
2005-10-18 00:00:00-05:00,14.920000076293945,15.399999618530273,14.789999961853027,15.329999923706055,15.329999923706055,0,0.0,0.0,^VIX,2005-10-18 00:00:00-05:00,86.66666666666667,,15.283999919891357,14.058499956130982,Normal
2005-10-19 00:00:00-05:00,15.630000114440918,15.859999656677246,13.470000267028809,13.5,13.5,0,0.0,0.0,^VIX,2005-10-19 00:00:00-05:00,63.33333333333333,,15.178999900817871,14.04399995803833,Normal
2005-10-20 00:00:00-05:00,14.180000305175781,16.190000534057617,13.979999542236328,16.110000610351562,16.110000610351562,0,0.0,0.0,^VIX,2005-10-20 00:00:00-05:00,93.33333333333333,,15.29399995803833,14.182999992370606,Normal
2005-10-21 00:00:00-05:00,15.529999732971191,16.270000457763672,15.260000228881836,16.1299991607666,16.1299991607666,0,0.0,0.0,^VIX,2005-10-21 00:00:00-05:00,93.33333333333333,,15.447999858856202,14.341499948501587,Normal
2005-10-24 00:00:00-05:00,16.18000030517578,16.440000534057617,14.609999656677246,14.739999771118164,14.739999771118164,0,0.0,0.0,^VIX,2005-10-24 00:00:00-05:00,70.0,,15.36699981689453,14.426499938964843,Normal
2005-10-25 00:00:00-05:00,14.960000038146973,15.300000190734863,14.199999809265137,14.529999732971191,14.529999732971191,0,0.0,0.0,^VIX,2005-10-25 00:00:00-05:00,56.666666666666664,,15.25699977874756,14.514999914169312,Normal
2005-10-26 00:00:00-05:00,14.800000190734863,14.880000114440918,13.720000267028809,14.59000015258789,14.59000015258789,0,0.0,0.0,^VIX,2005-10-26 00:00:00-05:00,61.66666666666667,,15.093999862670898,14.61299991607666,Normal
2005-10-27 00:00:00-05:00,14.729999542236328,16.299999237060547,14.569999694824219,16.020000457763672,16.020000457763672,0,0.0,0.0,^VIX,2005-10-27 00:00:00-05:00,86.66666666666667,,15.048999977111816,14.801999950408936,Normal
2005-10-28 00:00:00-05:00,15.449999809265137,15.609999656677246,14.109999656677246,14.25,14.25,0,0.0,0.0,^VIX,2005-10-28 00:00:00-05:00,46.666666666666664,,14.986999988555908,14.918499946594238,Normal
2005-10-31 00:00:00-06:00,14.039999961853027,15.390000343322754,13.930000305175781,15.319999694824219,15.319999694824219,0,0.0,0.0,^VIX,2005-10-31 00:00:00-06:00,73.33333333333333,,15.051999950408936,15.0614999294281,Normal
2005-11-01 00:00:00-06:00,14.850000381469727,15.65999984741211,14.649999618530273,14.850000381469727,14.850000381469727,0,0.0,0.0,^VIX,2005-11-01 00:00:00-06:00,63.33333333333333,,15.003999996185303,15.14399995803833,Normal
2005-11-02 00:00:00-06:00,14.989999771118164,14.989999771118164,13.380000114440918,13.479999542236328,13.479999542236328,0,0.0,0.0,^VIX,2005-11-02 00:00:00-06:00,33.33333333333333,,15.001999950408935,15.090499925613404,Normal
2005-11-03 00:00:00-06:00,13.119999885559082,13.229999542236328,12.5,13.0,13.0,0,0.0,0.0,^VIX,2005-11-03 00:00:00-06:00,23.333333333333332,,14.69099988937378,14.992499923706054,Normal
2005-11-04 00:00:00-06:00,12.880000114440918,13.619999885559082,12.6899995803833,13.170000076293945,13.170000076293945,0,0.0,0.0,^VIX,2005-11-04 00:00:00-06:00,26.666666666666668,,14.394999980926514,14.921499919891357,Normal
2005-11-07 00:00:00-06:00,13.109999656677246,13.649999618530273,12.760000228881836,13.100000381469727,13.100000381469727,0,0.0,0.0,^VIX,2005-11-07 00:00:00-06:00,23.333333333333332,,14.23100004196167,14.798999929428101,Normal
2005-11-08 00:00:00-06:00,13.609999656677246,13.609999656677246,13.039999961853027,13.079999923706055,13.079999923706055,0,0.0,0.0,^VIX,2005-11-08 00:00:00-06:00,20.0,,14.086000061035156,14.671499919891357,Normal
2005-11-09 00:00:00-06:00,13.140000343322754,13.359999656677246,12.420000076293945,12.800000190734863,12.800000190734863,0,0.0,0.0,^VIX,2005-11-09 00:00:00-06:00,13.333333333333334,,13.907000064849854,14.500499963760376,Normal
2005-11-10 00:00:00-06:00,12.680000305175781,13.170000076293945,11.729999542236328,11.899999618530273,11.899999618530273,0,0.0,0.0,^VIX,2005-11-10 00:00:00-06:00,3.3333333333333335,,13.494999980926513,14.271999979019165,Low
2005-11-11 00:00:00-06:00,11.819999694824219,11.960000038146973,11.630000114440918,11.630000114440918,11.630000114440918,0,0.0,0.0,^VIX,2005-11-11 00:00:00-06:00,3.3333333333333335,,13.232999992370605,14.109999990463256,Low
2005-11-14 00:00:00-06:00,11.989999771118164,12.34000015258789,11.770000457763672,12.180000305175781,12.180000305175781,0,0.0,0.0,^VIX,2005-11-14 00:00:00-06:00,10.0,,12.919000053405762,13.985500001907349,Normal
2005-11-15 00:00:00-06:00,12.15999984741211,12.6899995803833,11.699999809265137,12.229999542236328,12.229999542236328,0,0.0,0.0,^VIX,2005-11-15 00:00:00-06:00,13.333333333333334,,12.656999969482422,13.830499982833862,Normal
2005-11-16 00:00:00-06:00,12.220000267028809,12.680000305175781,12.170000076293945,12.260000228881836,12.260000228881836,0,0.0,0.0,^VIX,2005-11-16 00:00:00-06:00,16.666666666666664,,12.535000038146972,13.768499994277954,Normal
2005-11-17 00:00:00-06:00,11.920000076293945,12.199999809265137,11.25,11.25,11.25,0,0.0,0.0,^VIX,2005-11-17 00:00:00-06:00,3.3333333333333335,,12.360000038146973,13.525499963760376,Low
2005-11-18 00:00:00-06:00,11.1899995803833,11.670000076293945,10.960000038146973,11.119999885559082,11.119999885559082,0,0.0,0.0,^VIX,2005-11-18 00:00:00-06:00,3.3333333333333335,,12.155000019073487,13.275,Low
2005-11-21 00:00:00-06:00,11.180000305175781,11.380000114440918,10.710000038146973,10.819999694824219,10.819999694824219,0,0.0,0.0,^VIX,2005-11-21 00:00:00-06:00,3.3333333333333335,,11.926999950408936,13.078999996185303,Low
2005-11-22 00:00:00-06:00,11.010000228881836,11.100000381469727,10.5,10.600000381469727,10.600000381469727,0,0.0,0.0,^VIX,2005-11-22 00:00:00-06:00,3.3333333333333335,,11.678999996185302,12.88250002861023,Low
2005-11-23 00:00:00-06:00,10.960000038146973,11.029999732971191,10.670000076293945,10.960000038146973,10.960000038146973,0,0.0,0.0,^VIX,2005-11-23 00:00:00-06:00,10.0,,11.494999980926513,12.701000022888184,Low
2005-11-25 00:00:00-06:00,11.039999961853027,11.239999771118164,10.880000114440918,10.880000114440918,10.880000114440918,0,0.0,0.0,^VIX,2005-11-25 00:00:00-06:00,10.0,,11.393000030517578,12.444000005722046,Low
2005-11-28 00:00:00-06:00,11.34000015258789,11.989999771118164,11.329999923706055,11.84000015258789,11.84000015258789,0,0.0,0.0,^VIX,2005-11-28 00:00:00-06:00,26.666666666666668,,11.414000034332275,12.32350001335144,Low
2005-11-29 00:00:00-06:00,11.770000457763672,11.960000038146973,11.609999656677246,11.890000343322754,11.890000343322754,0,0.0,0.0,^VIX,2005-11-29 00:00:00-06:00,30.0,,11.385000038146973,12.152000045776367,Low
2005-11-30 00:00:00-06:00,11.84000015258789,12.130000114440918,11.550000190734863,12.0600004196167,12.0600004196167,0,0.0,0.0,^VIX,2005-11-30 00:00:00-06:00,36.666666666666664,,11.36800012588501,12.012500047683716,Normal
2005-12-01 00:00:00-06:00,12.09000015258789,12.229999542236328,11.140000343322754,11.239999771118164,11.239999771118164,0,0.0,0.0,^VIX,2005-12-01 00:00:00-06:00,20.0,,11.266000080108643,11.900500059127808,Low
2005-12-02 00:00:00-06:00,11.100000381469727,11.229999542236328,10.9399995803833,11.010000228881836,11.010000228881836,0,0.0,0.0,^VIX,2005-12-02 00:00:00-06:00,16.666666666666664,,11.242000102996826,11.801000070571899,Low
2005-12-05 00:00:00-06:00,11.449999809265137,11.680000305175781,11.399999618530273,11.600000381469727,11.600000381469727,0,0.0,0.0,^VIX,2005-12-05 00:00:00-06:00,30.0,,11.29000015258789,11.722500085830688,Low
2005-12-06 00:00:00-06:00,11.15999984741211,11.59000015258789,10.960000038146973,11.520000457763672,11.520000457763672,0,0.0,0.0,^VIX,2005-12-06 00:00:00-06:00,30.0,,11.360000228881836,11.643500089645386,Low
2005-12-07 00:00:00-06:00,11.489999771118164,12.4399995803833,11.449999809265137,12.180000305175781,12.180000305175781,0,0.0,0.0,^VIX,2005-12-07 00:00:00-06:00,55.00000000000001,,11.518000221252441,11.598500108718872,Normal
2005-12-08 00:00:00-06:00,11.880000114440918,12.40999984741211,11.729999542236328,12.210000038146973,12.210000038146973,0,0.0,0.0,^VIX,2005-12-08 00:00:00-06:00,60.0,,11.643000221252441,11.569000101089477,Normal
2005-12-09 00:00:00-06:00,11.90999984741211,12.199999809265137,11.5600004196167,11.6899995803833,11.6899995803833,0,0.0,0.0,^VIX,2005-12-09 00:00:00-06:00,40.0,15.555555555555555,11.724000167846679,11.55850009918213,Low
2005-12-12 00:00:00-06:00,10.859999656677246,11.8100004196167,10.829999923706055,11.470000267028809,11.470000267028809,0,0.0,0.0,^VIX,2005-12-12 00:00:00-06:00,30.0,11.11111111111111,11.687000179290772,11.550500106811523,Low
2005-12-13 00:00:00-06:00,10.569999694824219,11.420000076293945,10.569999694824219,11.109999656677246,11.109999656677246,0,0.0,0.0,^VIX,2005-12-13 00:00:00-06:00,20.0,6.666666666666667,11.609000110626221,11.497000074386596,Low
2005-12-14 00:00:00-06:00,10.75,10.789999961853027,10.390000343322754,10.479999542236328,10.479999542236328,0,0.0,0.0,^VIX,2005-12-14 00:00:00-06:00,3.3333333333333335,1.1111111111111112,11.451000022888184,11.409500074386596,Low
2005-12-15 00:00:00-06:00,10.65999984741211,11.109999656677246,10.369999885559082,10.729999542236328,10.729999542236328,0,0.0,0.0,^VIX,2005-12-15 00:00:00-06:00,10.0,3.3333333333333335,11.4,11.333000040054321,Low
2005-12-16 00:00:00-06:00,10.699999809265137,10.75,10.149999618530273,10.680000305175781,10.680000305175781,0,0.0,0.0,^VIX,2005-12-16 00:00:00-06:00,10.0,3.3333333333333335,11.367000007629395,11.30450005531311,Low
2005-12-19 00:00:00-06:00,11.109999656677246,11.380000114440918,10.649999618530273,11.380000114440918,11.380000114440918,0,0.0,0.0,^VIX,2005-12-19 00:00:00-06:00,43.333333333333336,15.555555555555555,11.344999980926513,11.317500066757201,Low
2005-12-20 00:00:00-06:00,11.319999694824219,11.449999809265137,11.0,11.1899995803833,11.1899995803833,0,0.0,0.0,^VIX,2005-12-20 00:00:00-06:00,36.666666666666664,12.222222222222221,11.311999893188476,11.336000061035156,Low
2005-12-21 00:00:00-06:00,10.710000038146973,11.069999694824219,10.34000015258789,10.8100004196167,10.8100004196167,0,0.0,0.0,^VIX,2005-12-21 00:00:00-06:00,16.666666666666664,5.555555555555555,11.174999904632568,11.346500062942505,Low
2005-12-22 00:00:00-06:00,10.819999694824219,10.890000343322754,10.279999732971191,10.289999961853027,10.289999961853027,0,0.0,0.0,^VIX,2005-12-22 00:00:00-06:00,3.3333333333333335,1.1111111111111112,10.982999897003173,11.313000059127807,Low
2005-12-23 00:00:00-06:00,10.369999885559082,10.479999542236328,10.239999771118164,10.270000457763672,10.270000457763672,0,0.0,0.0,^VIX,2005-12-23 00:00:00-06:00,3.3333333333333335,1.1111111111111112,10.840999984741211,11.282500076293946,Low
2005-12-27 00:00:00-06:00,10.970000267028809,11.649999618530273,10.829999923706055,11.569999694824219,11.569999694824219,0,0.0,0.0,^VIX,2005-12-27 00:00:00-06:00,66.66666666666666,23.333333333333332,10.850999927520752,11.269000053405762,Low
2005-12-28 00:00:00-06:00,11.550000190734863,11.640000343322754,11.260000228881836,11.350000381469727,11.350000381469727,0,0.0,0.0,^VIX,2005-12-28 00:00:00-06:00,56.666666666666664,20.0,10.875,11.24200005531311,Low
2005-12-29 00:00:00-06:00,11.359999656677246,11.670000076293945,11.140000343322754,11.609999656677246,11.609999656677246,0,0.0,0.0,^VIX,2005-12-29 00:00:00-06:00,76.66666666666667,26.666666666666668,10.988000011444091,11.219500017166137,Low
2005-12-30 00:00:00-06:00,11.960000038146973,12.069999694824219,11.550000190734863,12.069999694824219,12.069999694824219,0,0.0,0.0,^VIX,2005-12-30 00:00:00-06:00,93.33333333333333,37.77777777777778,11.122000026702882,11.26100001335144,Normal
2006-01-03 00:00:00-06:00,12.25,12.510000228881836,10.989999771118164,11.140000343322754,11.140000343322754,0,0.0,0.0,^VIX,2006-01-03 00:00:00-06:00,46.666666666666664,15.555555555555555,11.168000030517579,11.267500019073486,Low
2006-01-04 00:00:00-06:00,11.220000267028809,11.710000038146973,10.970000267028809,11.369999885559082,11.369999885559082,0,0.0,0.0,^VIX,2006-01-04 00:00:00-06:00,56.666666666666664,22.22222222222222,11.167000007629394,11.255999994277953,Low
2006-01-05 00:00:00-06:00,11.430000305175781,11.84000015258789,11.3100004196167,11.3100004196167,11.3100004196167,0,0.0,0.0,^VIX,2006-01-05 00:00:00-06:00,50.0,21.11111111111111,11.179000091552734,11.245499992370606,Low
2006-01-06 00:00:00-06:00,11.229999542236328,11.5,10.8100004196167,11.0,11.0,0,0.0,0.0,^VIX,2006-01-06 00:00:00-06:00,30.0,12.222222222222221,11.198000049591064,11.186499977111817,Low
2006-01-09 00:00:00-06:00,11.350000381469727,11.350000381469727,10.979999542236328,11.130000114440918,11.130000114440918,0,0.0,0.0,^VIX,2006-01-09 00:00:00-06:00,36.666666666666664,16.666666666666664,11.282000064849854,11.132499980926514,Low
2006-01-10 00:00:00-06:00,11.390000343322754,11.390000343322754,10.84000015258789,10.859999656677246,10.859999656677246,0,0.0,0.0,^VIX,2006-01-10 00:00:00-06:00,23.333333333333332,10.0,11.340999984741211,11.090999984741211,Low
2006-01-11 00:00:00-06:00,11.029999732971191,11.15999984741211,10.829999923706055,10.9399995803833,10.9399995803833,0,0.0,0.0,^VIX,2006-01-11 00:00:00-06:00,26.666666666666668,12.222222222222221,11.277999973297119,11.064499950408935,Low
2006-01-12 00:00:00-06:00,10.979999542236328,11.380000114440918,10.9399995803833,11.199999809265137,11.199999809265137,0,0.0,0.0,^VIX,2006-01-12 00:00:00-06:00,50.0,22.22222222222222,11.26299991607666,11.06899995803833,Low
2006-01-13 00:00:00-06:00,11.399999618530273,11.609999656677246,11.109999656677246,11.229999542236328,11.229999542236328,0,0.0,0.0,^VIX,2006-01-13 00:00:00-06:00,53.333333333333336,24.444444444444443,11.224999904632568,11.10649995803833,Low
2006-01-17 00:00:00-06:00,12.130000114440918,12.460000038146973,11.869999885559082,11.90999984741211,11.90999984741211,0,0.0,0.0,^VIX,2006-01-17 00:00:00-06:00,90.0,44.44444444444444,11.208999919891358,11.16549997329712,Low
2006-01-18 00:00:00-06:00,12.619999885559082,12.699999809265137,12.199999809265137,12.25,12.25,0,0.0,0.0,^VIX,2006-01-18 00:00:00-06:00,100.0,56.666666666666664,11.319999885559081,11.24399995803833,Normal
2006-01-19 00:00:00-06:00,12.119999885559082,12.34000015258789,11.649999618530273,11.979999542236328,11.979999542236328,0,0.0,0.0,^VIX,2006-01-19 00:00:00-06:00,86.66666666666667,46.666666666666664,11.380999851226807,11.2739999294281,Low
2006-01-20 00:00:00-06:00,12.100000381469727,14.5600004196167,11.890000343322754,14.5600004196167,14.5600004196167,0,0.0,0.0,^VIX,2006-01-20 00:00:00-06:00,100.0,82.22222222222221,11.705999851226807,11.44249997138977,Normal
2006-01-23 00:00:00-06:00,14.4399995803833,14.479999542236328,13.579999923706055,13.930000305175781,13.930000305175781,0,0.0,0.0,^VIX,2006-01-23 00:00:00-06:00,96.66666666666667,77.77777777777779,11.998999881744385,11.598499965667724,Normal
2006-01-24 00:00:00-06:00,13.789999961853027,13.829999923706055,13.140000343322754,13.3100004196167,13.3100004196167,0,0.0,0.0,^VIX,2006-01-24 00:00:00-06:00,93.33333333333333,72.22222222222221,12.216999912261963,11.749499988555907,Normal
2006-01-25 00:00:00-06:00,12.949999809265137,13.380000114440918,12.619999885559082,12.869999885559082,12.869999885559082,0,0.0,0.0,^VIX,2006-01-25 00:00:00-06:00,90.0,63.33333333333333,12.417999935150146,11.87949995994568,Normal
2006-01-26 00:00:00-06:00,12.890000343322754,12.90999984741211,12.1899995803833,12.420000076293945,12.420000076293945,0,0.0,0.0,^VIX,2006-01-26 00:00:00-06:00,86.66666666666667,56.666666666666664,12.565999984741211,11.921999979019166,Normal
