Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Symbol,Date,30d_volatility,10d_volatility
2007-02-01 00:00:00-05:00,73.5,73.5,73.5,73.5,73.5,0,0.0,0.0,^VVIX,2007-02-01 00:00:00-05:00,,48.35184897264657
2007-02-02 00:00:00-05:00,72.44000244140625,72.44000244140625,72.44000244140625,72.44000244140625,72.44000244140625,0,0.0,0.0,^VVIX,2007-02-02 00:00:00-05:00,,48.356241870041956
2007-02-05 00:00:00-05:00,70.29000091552734,70.29000091552734,70.29000091552734,70.29000091552734,70.29000091552734,0,0.0,0.0,^VVIX,2007-02-05 00:00:00-05:00,,44.48438979394746
2007-02-06 00:00:00-05:00,68.55000305175781,68.55000305175781,68.55000305175781,68.55000305175781,68.55000305175781,0,0.0,0.0,^VVIX,2007-02-06 00:00:00-05:00,,43.672407091515566
2007-02-07 00:00:00-05:00,70.31999969482422,70.31999969482422,70.31999969482422,70.31999969482422,70.31999969482422,0,0.0,0.0,^VVIX,2007-02-07 00:00:00-05:00,,44.43510096177565
2007-02-08 00:00:00-05:00,73.18000030517578,73.18000030517578,73.18000030517578,73.18000030517578,73.18000030517578,0,0.0,0.0,^VVIX,2007-02-08 00:00:00-05:00,,45.26491556638561
2007-02-09 00:00:00-05:00,74.38999938964844,74.38999938964844,74.38999938964844,74.38999938964844,74.38999938964844,0,0.0,0.0,^VVIX,2007-02-09 00:00:00-05:00,,45.993185469729546
2007-02-12 00:00:00-05:00,79.12000274658203,79.12000274658203,79.12000274658203,79.12000274658203,79.12000274658203,0,0.0,0.0,^VVIX,2007-02-12 00:00:00-05:00,,58.55444847464996
2007-02-13 00:00:00-05:00,75.72000122070312,75.72000122070312,75.72000122070312,75.72000122070312,75.72000122070312,0,0.0,0.0,^VVIX,2007-02-13 00:00:00-05:00,,60.05183264641411
2007-02-14 00:00:00-05:00,74.0,74.0,74.0,74.0,74.0,0,0.0,0.0,^VVIX,2007-02-14 00:00:00-05:00,,60.235251615370224
2007-02-15 00:00:00-05:00,70.33999633789062,70.33999633789062,70.33999633789062,70.33999633789062,70.33999633789062,0,0.0,0.0,^VVIX,2007-02-15 00:00:00-05:00,51.12840820765706,60.350658496465485
2007-02-16 00:00:00-05:00,70.73999786376953,70.73999786376953,70.73999786376953,70.73999786376953,70.73999786376953,0,0.0,0.0,^VVIX,2007-02-16 00:00:00-05:00,51.11304179044788,60.19805979720868
2007-02-20 00:00:00-05:00,65.87000274658203,65.87000274658203,65.87000274658203,65.87000274658203,65.87000274658203,0,0.0,0.0,^VVIX,2007-02-20 00:00:00-05:00,53.369383788992394,67.99518585069532
2007-02-21 00:00:00-05:00,67.37000274658203,67.37000274658203,67.37000274658203,67.37000274658203,67.37000274658203,0,0.0,0.0,^VVIX,2007-02-21 00:00:00-05:00,53.47384414790355,68.43943533878088
2007-02-22 00:00:00-05:00,66.05000305175781,66.05000305175781,66.05000305175781,66.05000305175781,66.05000305175781,0,0.0,0.0,^VVIX,2007-02-22 00:00:00-05:00,53.27910023409137,67.26316660358228
2007-02-23 00:00:00-05:00,70.70999908447266,70.70999908447266,70.70999908447266,70.70999908447266,70.70999908447266,0,0.0,0.0,^VVIX,2007-02-23 00:00:00-05:00,57.97611567429621,74.3023523326588
2007-02-26 00:00:00-05:00,70.33000183105469,70.33000183105469,70.33000183105469,70.33000183105469,70.33000183105469,0,0.0,0.0,^VVIX,2007-02-26 00:00:00-05:00,53.49346871617988,73.54545430893057
2007-02-27 00:00:00-05:00,110.41999816894531,110.41999816894531,110.41999816894531,110.41999816894531,110.41999816894531,0,0.0,0.0,^VVIX,2007-02-27 00:00:00-05:00,175.31173905475964,298.9830274551507
2007-02-28 00:00:00-05:00,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,0,0.0,0.0,^VVIX,2007-02-28 00:00:00-05:00,183.18128960908945,315.9044798971286
2007-03-01 00:00:00-05:00,99.47000122070312,99.47000122070312,99.47000122070312,99.47000122070312,99.47000122070312,0,0.0,0.0,^VVIX,2007-03-01 00:00:00-05:00,184.52173976830568,315.1998973629415
2007-03-02 00:00:00-05:00,104.16999816894531,104.16999816894531,104.16999816894531,104.16999816894531,104.16999816894531,0,0.0,0.0,^VVIX,2007-03-02 00:00:00-05:00,184.65794660208937,310.8700823292873
2007-03-05 00:00:00-05:00,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,0,0.0,0.0,^VVIX,2007-03-05 00:00:00-05:00,184.88706917571471,312.8194768149008
2007-03-06 00:00:00-05:00,93.6500015258789,93.6500015258789,93.6500015258789,93.6500015258789,93.6500015258789,0,0.0,0.0,^VVIX,2007-03-06 00:00:00-05:00,186.53796940456516,313.4469350868148
2007-03-07 00:00:00-05:00,94.41000366210938,94.41000366210938,94.41000366210938,94.41000366210938,94.41000366210938,0,0.0,0.0,^VVIX,2007-03-07 00:00:00-05:00,186.07792230598375,313.8866996650289
2007-03-08 00:00:00-05:00,93.97000122070312,93.97000122070312,93.97000122070312,93.97000122070312,93.97000122070312,0,0.0,0.0,^VVIX,2007-03-08 00:00:00-05:00,185.30177482156313,313.0704657825779
2007-03-09 00:00:00-05:00,91.81999969482422,91.81999969482422,91.81999969482422,91.81999969482422,91.81999969482422,0,0.0,0.0,^VVIX,2007-03-09 00:00:00-05:00,185.39140489964765,314.8459811384073
2007-03-12 00:00:00-04:00,90.0199966430664,90.0199966430664,90.0199966430664,90.0199966430664,90.0199966430664,0,0.0,0.0,^VVIX,2007-03-12 00:00:00-04:00,185.5838342143005,315.5064980961887
2007-03-13 00:00:00-04:00,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,0,0.0,0.0,^VVIX,2007-03-13 00:00:00-04:00,185.96437352312282,114.31181050269362
2007-03-14 00:00:00-04:00,98.08000183105469,98.08000183105469,98.08000183105469,98.08000183105469,98.08000183105469,0,0.0,0.0,^VVIX,2007-03-14 00:00:00-04:00,185.64302984263986,75.23611323461982
2007-03-15 00:00:00-04:00,99.55000305175781,99.55000305175781,99.55000305175781,99.55000305175781,99.55000305175781,0,0.0,0.0,^VVIX,2007-03-15 00:00:00-04:00,185.37823562577705,62.03858787870175
2007-03-16 00:00:00-04:00,102.73999786376953,102.73999786376953,102.73999786376953,102.73999786376953,102.73999786376953,0,0.0,0.0,^VVIX,2007-03-16 00:00:00-04:00,184.48358688951404,59.256168866510485
2007-03-19 00:00:00-04:00,93.9000015258789,93.9000015258789,93.9000015258789,93.9000015258789,93.9000015258789,0,0.0,0.0,^VVIX,2007-03-19 00:00:00-04:00,186.67921290881026,72.38718846591583
2007-03-20 00:00:00-04:00,89.55000305175781,89.55000305175781,89.55000305175781,89.55000305175781,89.55000305175781,0,0.0,0.0,^VVIX,2007-03-20 00:00:00-04:00,187.07993243448976,66.05221121555931
2007-03-21 00:00:00-04:00,94.12999725341797,94.12999725341797,94.12999725341797,94.12999725341797,94.12999725341797,0,0.0,0.0,^VVIX,2007-03-21 00:00:00-04:00,187.02489889655018,71.50863524431699
2007-03-22 00:00:00-04:00,95.5199966430664,95.5199966430664,95.5199966430664,95.5199966430664,95.5199966430664,0,0.0,0.0,^VVIX,2007-03-22 00:00:00-04:00,187.00200657193508,71.77058894365297
2007-03-23 00:00:00-04:00,96.37000274658203,96.37000274658203,96.37000274658203,96.37000274658203,96.37000274658203,0,0.0,0.0,^VVIX,2007-03-23 00:00:00-04:00,186.85929850185312,70.37415919982249
2007-03-26 00:00:00-04:00,95.94999694824219,95.94999694824219,95.94999694824219,95.94999694824219,95.94999694824219,0,0.0,0.0,^VVIX,2007-03-26 00:00:00-04:00,186.9385335967081,69.24317845061147
2007-03-27 00:00:00-04:00,101.0,101.0,101.0,101.0,101.0,0,0.0,0.0,^VVIX,2007-03-27 00:00:00-04:00,186.71238774184386,69.69177209675954
2007-03-28 00:00:00-04:00,104.79000091552734,104.79000091552734,104.79000091552734,104.79000091552734,104.79000091552734,0,0.0,0.0,^VVIX,2007-03-28 00:00:00-04:00,186.05195616004008,69.6882166530852
2007-03-29 00:00:00-04:00,102.30999755859375,102.30999755859375,102.30999755859375,102.30999755859375,102.30999755859375,0,0.0,0.0,^VVIX,2007-03-29 00:00:00-04:00,186.0694535614181,71.21430930810513
2007-03-30 00:00:00-04:00,99.77999877929688,99.77999877929688,99.77999877929688,99.77999877929688,99.77999877929688,0,0.0,0.0,^VVIX,2007-03-30 00:00:00-04:00,185.44832637900996,70.57874111276168
2007-04-02 00:00:00-04:00,98.91999816894531,98.91999816894531,98.91999816894531,98.91999816894531,98.91999816894531,0,0.0,0.0,^VVIX,2007-04-02 00:00:00-04:00,185.57052289931983,53.37397088676117
2007-04-03 00:00:00-04:00,94.9800033569336,94.9800033569336,94.9800033569336,94.9800033569336,94.9800033569336,0,0.0,0.0,^VVIX,2007-04-03 00:00:00-04:00,184.59859649166447,51.672681776572006
2007-04-04 00:00:00-04:00,96.12000274658203,96.12000274658203,96.12000274658203,96.12000274658203,96.12000274658203,0,0.0,0.0,^VVIX,2007-04-04 00:00:00-04:00,184.59824719229013,45.550606408052566
2007-04-05 00:00:00-04:00,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,0,0.0,0.0,^VVIX,2007-04-05 00:00:00-04:00,184.7227240872896,47.07161095249663
2007-04-09 00:00:00-04:00,92.30000305175781,92.30000305175781,92.30000305175781,92.30000305175781,92.30000305175781,0,0.0,0.0,^VVIX,2007-04-09 00:00:00-04:00,184.21273350116084,47.03356905853586
2007-04-10 00:00:00-04:00,87.37000274658203,87.37000274658203,87.37000274658203,87.37000274658203,87.37000274658203,0,0.0,0.0,^VVIX,2007-04-10 00:00:00-04:00,185.17773421035335,53.204635879689775
2007-04-11 00:00:00-04:00,93.47000122070312,93.47000122070312,93.47000122070312,93.47000122070312,93.47000122070312,0,0.0,0.0,^VVIX,2007-04-11 00:00:00-04:00,82.71105097143803,59.1320927835971
2007-04-12 00:00:00-04:00,91.37999725341797,91.37999725341797,91.37999725341797,91.37999725341797,91.37999725341797,0,0.0,0.0,^VVIX,2007-04-12 00:00:00-04:00,66.44426603197246,53.88646983129405
2007-04-13 00:00:00-04:00,88.70999908447266,88.70999908447266,88.70999908447266,88.70999908447266,88.70999908447266,0,0.0,0.0,^VVIX,2007-04-13 00:00:00-04:00,61.89950493715468,54.26236087761147
2007-04-16 00:00:00-04:00,83.9800033569336,83.9800033569336,83.9800033569336,83.9800033569336,83.9800033569336,0,0.0,0.0,^VVIX,2007-04-16 00:00:00-04:00,61.657448358258826,57.687551859696974
2007-04-17 00:00:00-04:00,83.68000030517578,83.68000030517578,83.68000030517578,83.68000030517578,83.68000030517578,0,0.0,0.0,^VVIX,2007-04-17 00:00:00-04:00,61.30371705737178,57.93580534400217
2007-04-18 00:00:00-04:00,80.58999633789062,80.58999633789062,80.58999633789062,80.58999633789062,80.58999633789062,0,0.0,0.0,^VVIX,2007-04-18 00:00:00-04:00,58.52757746217087,57.618859040639194
2007-04-19 00:00:00-04:00,77.91000366210938,77.91000366210938,77.91000366210938,77.91000366210938,77.91000366210938,0,0.0,0.0,^VVIX,2007-04-19 00:00:00-04:00,58.98921502293191,55.97987745779436
2007-04-20 00:00:00-04:00,79.18000030517578,79.18000030517578,79.18000030517578,79.18000030517578,79.18000030517578,0,0.0,0.0,^VVIX,2007-04-20 00:00:00-04:00,59.33356583519396,58.71011268493071
2007-04-23 00:00:00-04:00,79.33000183105469,79.33000183105469,79.33000183105469,79.33000183105469,79.33000183105469,0,0.0,0.0,^VVIX,2007-04-23 00:00:00-04:00,59.119456812298566,59.398377428368384
2007-04-24 00:00:00-04:00,77.83000183105469,77.83000183105469,77.83000183105469,77.83000183105469,77.83000183105469,0,0.0,0.0,^VVIX,2007-04-24 00:00:00-04:00,59.10404611459417,55.44783998270285
2007-04-25 00:00:00-04:00,80.79000091552734,80.79000091552734,80.79000091552734,80.79000091552734,80.79000091552734,0,0.0,0.0,^VVIX,2007-04-25 00:00:00-04:00,58.23834311798621,43.488991514748434
2007-04-26 00:00:00-04:00,81.66999816894531,81.66999816894531,81.66999816894531,81.66999816894531,81.66999816894531,0,0.0,0.0,^VVIX,2007-04-26 00:00:00-04:00,57.06343191450547,44.90815087880926
2007-04-27 00:00:00-04:00,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,0,0.0,0.0,^VVIX,2007-04-27 00:00:00-04:00,56.76173572365859,43.75574565751608
2007-04-30 00:00:00-04:00,85.33000183105469,85.33000183105469,85.33000183105469,85.33000183105469,85.33000183105469,0,0.0,0.0,^VVIX,2007-04-30 00:00:00-04:00,58.74208738681999,47.738498672899595
2007-05-01 00:00:00-04:00,81.27999877929688,81.27999877929688,81.27999877929688,81.27999877929688,81.27999877929688,0,0.0,0.0,^VVIX,2007-05-01 00:00:00-04:00,55.096994699838305,53.864107036337806
2007-05-02 00:00:00-04:00,82.58999633789062,82.58999633789062,82.58999633789062,82.58999633789062,82.58999633789062,0,0.0,0.0,^VVIX,2007-05-02 00:00:00-04:00,53.90990605184472,50.83795233114567
2007-05-03 00:00:00-04:00,78.80999755859375,78.80999755859375,78.80999755859375,78.80999755859375,78.80999755859375,0,0.0,0.0,^VVIX,2007-05-03 00:00:00-04:00,52.89384697969196,53.641536835087244
2007-05-04 00:00:00-04:00,77.0999984741211,77.0999984741211,77.0999984741211,77.0999984741211,77.0999984741211,0,0.0,0.0,^VVIX,2007-05-04 00:00:00-04:00,52.743125759019605,54.127521476417016
2007-05-07 00:00:00-04:00,78.51000213623047,78.51000213623047,78.51000213623047,78.51000213623047,78.51000213623047,0,0.0,0.0,^VVIX,2007-05-07 00:00:00-04:00,53.051953359261915,55.086516857988286
2007-05-08 00:00:00-04:00,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,0,0.0,0.0,^VVIX,2007-05-08 00:00:00-04:00,53.50457349671155,54.725280901171594
2007-05-09 00:00:00-04:00,85.88999938964844,85.88999938964844,85.88999938964844,85.88999938964844,85.88999938964844,0,0.0,0.0,^VVIX,2007-05-09 00:00:00-04:00,55.95054701969324,63.717419302134324
2007-05-10 00:00:00-04:00,83.58000183105469,83.58000183105469,83.58000183105469,83.58000183105469,83.58000183105469,0,0.0,0.0,^VVIX,2007-05-10 00:00:00-04:00,54.82045284678563,65.83575913783956
2007-05-11 00:00:00-04:00,79.47000122070312,79.47000122070312,79.47000122070312,79.47000122070312,79.47000122070312,0,0.0,0.0,^VVIX,2007-05-11 00:00:00-04:00,55.98292554783053,70.66909841479361
2007-05-14 00:00:00-04:00,82.0199966430664,82.0199966430664,82.0199966430664,82.0199966430664,82.0199966430664,0,0.0,0.0,^VVIX,2007-05-14 00:00:00-04:00,56.90335296952319,65.69983027011824
2007-05-15 00:00:00-04:00,76.68000030517578,76.68000030517578,76.68000030517578,76.68000030517578,76.68000030517578,0,0.0,0.0,^VVIX,2007-05-15 00:00:00-04:00,59.436908078503095,69.51548135358988
2007-05-16 00:00:00-04:00,70.26000213623047,70.26000213623047,70.26000213623047,70.26000213623047,70.26000213623047,0,0.0,0.0,^VVIX,2007-05-16 00:00:00-04:00,62.76218859224577,78.52818810875053
2007-05-17 00:00:00-04:00,72.94000244140625,72.94000244140625,72.94000244140625,72.94000244140625,72.94000244140625,0,0.0,0.0,^VVIX,2007-05-17 00:00:00-04:00,63.97668593495427,80.57319701886526
2007-05-18 00:00:00-04:00,75.43000030517578,75.43000030517578,75.43000030517578,75.43000030517578,75.43000030517578,0,0.0,0.0,^VVIX,2007-05-18 00:00:00-04:00,64.89845883644816,82.48477005510365
2007-05-21 00:00:00-04:00,71.81999969482422,71.81999969482422,71.81999969482422,71.81999969482422,71.81999969482422,0,0.0,0.0,^VVIX,2007-05-21 00:00:00-04:00,65.97875978872109,84.81430817014554
2007-05-22 00:00:00-04:00,72.36000061035156,72.36000061035156,72.36000061035156,72.36000061035156,72.36000061035156,0,0.0,0.0,^VVIX,2007-05-22 00:00:00-04:00,64.64346187300126,84.11559434186002
2007-05-23 00:00:00-04:00,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,0,0.0,0.0,^VVIX,2007-05-23 00:00:00-04:00,60.590345979352236,70.07095149894388
2007-05-24 00:00:00-04:00,74.36000061035156,74.36000061035156,74.36000061035156,74.36000061035156,74.36000061035156,0,0.0,0.0,^VVIX,2007-05-24 00:00:00-04:00,62.061064153631065,75.53377889821101
2007-05-25 00:00:00-04:00,72.41999816894531,72.41999816894531,72.41999816894531,72.41999816894531,72.41999816894531,0,0.0,0.0,^VVIX,2007-05-25 00:00:00-04:00,61.966339292600495,73.08032363415512
2007-05-29 00:00:00-04:00,72.4800033569336,72.4800033569336,72.4800033569336,72.4800033569336,72.4800033569336,0,0.0,0.0,^VVIX,2007-05-29 00:00:00-04:00,60.33908956559466,69.86024754966704
2007-05-30 00:00:00-04:00,71.61000061035156,71.61000061035156,71.61000061035156,71.61000061035156,71.61000061035156,0,0.0,0.0,^VVIX,2007-05-30 00:00:00-04:00,60.380998707646974,63.19775679295394
2007-05-31 00:00:00-04:00,72.19999694824219,72.19999694824219,72.19999694824219,72.19999694824219,72.19999694824219,0,0.0,0.0,^VVIX,2007-05-31 00:00:00-04:00,59.686652647879676,46.119249998344905
2007-06-01 00:00:00-04:00,70.19000244140625,70.19000244140625,70.19000244140625,70.19000244140625,70.19000244140625,0,0.0,0.0,^VVIX,2007-06-01 00:00:00-04:00,59.46811980175395,43.92631865095195
2007-06-04 00:00:00-04:00,70.73999786376953,70.73999786376953,70.73999786376953,70.73999786376953,70.73999786376953,0,0.0,0.0,^VVIX,2007-06-04 00:00:00-04:00,59.282303507523245,39.36524429363592
2007-06-05 00:00:00-04:00,69.23999786376953,69.23999786376953,69.23999786376953,69.23999786376953,69.23999786376953,0,0.0,0.0,^VVIX,2007-06-05 00:00:00-04:00,59.491800103630055,33.25139671713652
2007-06-06 00:00:00-04:00,72.05999755859375,72.05999755859375,72.05999755859375,72.05999755859375,72.05999755859375,0,0.0,0.0,^VVIX,2007-06-06 00:00:00-04:00,60.67834567655282,39.845476550803895
2007-06-07 00:00:00-04:00,75.83000183105469,75.83000183105469,75.83000183105469,75.83000183105469,75.83000183105469,0,0.0,0.0,^VVIX,2007-06-07 00:00:00-04:00,61.628180564896276,46.853829660443
2007-06-08 00:00:00-04:00,70.69000244140625,70.69000244140625,70.69000244140625,70.69000244140625,70.69000244140625,0,0.0,0.0,^VVIX,2007-06-08 00:00:00-04:00,64.42211999857602,55.41587335234313
2007-06-11 00:00:00-04:00,68.7300033569336,68.7300033569336,68.7300033569336,68.7300033569336,68.7300033569336,0,0.0,0.0,^VVIX,2007-06-11 00:00:00-04:00,64.74845063718932,55.600296117311245
2007-06-12 00:00:00-04:00,69.4800033569336,69.4800033569336,69.4800033569336,69.4800033569336,69.4800033569336,0,0.0,0.0,^VVIX,2007-06-12 00:00:00-04:00,62.19473366482627,56.10716774133168
2007-06-13 00:00:00-04:00,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,0,0.0,0.0,^VVIX,2007-06-13 00:00:00-04:00,60.96162578768683,56.02125072242592
2007-06-14 00:00:00-04:00,63.52000045776367,63.52000045776367,63.52000045776367,63.52000045776367,63.52000045776367,0,0.0,0.0,^VVIX,2007-06-14 00:00:00-04:00,64.0657384856916,66.39688578187007
2007-06-15 00:00:00-04:00,64.02999877929688,64.02999877929688,64.02999877929688,64.02999877929688,64.02999877929688,0,0.0,0.0,^VVIX,2007-06-15 00:00:00-04:00,63.19523021583407,66.4316020777841
2007-06-18 00:00:00-04:00,66.76000213623047,66.76000213623047,66.76000213623047,66.76000213623047,66.76000213623047,0,0.0,0.0,^VVIX,2007-06-18 00:00:00-04:00,64.55367697552089,70.94796240216986
2007-06-19 00:00:00-04:00,67.23999786376953,67.23999786376953,67.23999786376953,67.23999786376953,67.23999786376953,0,0.0,0.0,^VVIX,2007-06-19 00:00:00-04:00,64.30065265495944,70.54725893167763
2007-06-20 00:00:00-04:00,76.80000305175781,76.80000305175781,76.80000305175781,76.80000305175781,76.80000305175781,0,0.0,0.0,^VVIX,2007-06-20 00:00:00-04:00,76.89677167696134,99.99591714619841
2007-06-21 00:00:00-04:00,74.76000213623047,74.76000213623047,74.76000213623047,74.76000213623047,74.76000213623047,0,0.0,0.0,^VVIX,2007-06-21 00:00:00-04:00,73.84200329728199,98.05584482958355
2007-06-22 00:00:00-04:00,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211,0,0.0,0.0,^VVIX,2007-06-22 00:00:00-04:00,74.97055378047507,92.64663482561726
2007-06-25 00:00:00-04:00,78.06999969482422,78.06999969482422,78.06999969482422,78.06999969482422,78.06999969482422,0,0.0,0.0,^VVIX,2007-06-25 00:00:00-04:00,73.58100533638033,90.5294075153684
2007-06-26 00:00:00-04:00,82.01000213623047,82.01000213623047,82.01000213623047,82.01000213623047,82.01000213623047,0,0.0,0.0,^VVIX,2007-06-26 00:00:00-04:00,74.45575117453505,92.2840770677948
2007-06-27 00:00:00-04:00,78.4800033569336,78.4800033569336,78.4800033569336,78.4800033569336,78.4800033569336,0,0.0,0.0,^VVIX,2007-06-27 00:00:00-04:00,73.01303175234224,96.52981555731932
2007-06-28 00:00:00-04:00,76.04000091552734,76.04000091552734,76.04000091552734,76.04000091552734,76.04000091552734,0,0.0,0.0,^VVIX,2007-06-28 00:00:00-04:00,69.14812209758018,86.57026606096613
2007-06-29 00:00:00-04:00,76.94000244140625,76.94000244140625,76.94000244140625,76.94000244140625,76.94000244140625,0,0.0,0.0,^VVIX,2007-06-29 00:00:00-04:00,68.42047417129729,86.45095725134931
2007-07-02 00:00:00-04:00,75.55999755859375,75.55999755859375,75.55999755859375,75.55999755859375,75.55999755859375,0,0.0,0.0,^VVIX,2007-07-02 00:00:00-04:00,68.00182619078205,87.31513588272554
2007-07-03 00:00:00-04:00,74.62999725341797,74.62999725341797,74.62999725341797,74.62999725341797,74.62999725341797,0,0.0,0.0,^VVIX,2007-07-03 00:00:00-04:00,66.55088032722068,88.26861367338856
2007-07-05 00:00:00-04:00,75.86000061035156,75.86000061035156,75.86000061035156,75.86000061035156,75.86000061035156,0,0.0,0.0,^VVIX,2007-07-05 00:00:00-04:00,66.66480770025743,50.945967505186395
2007-07-06 00:00:00-04:00,74.8499984741211,74.8499984741211,74.8499984741211,74.8499984741211,74.8499984741211,0,0.0,0.0,^VVIX,2007-07-06 00:00:00-04:00,66.67685550973387,49.481024915704786
2007-07-09 00:00:00-04:00,73.05000305175781,73.05000305175781,73.05000305175781,73.05000305175781,73.05000305175781,0,0.0,0.0,^VVIX,2007-07-09 00:00:00-04:00,66.07264502868634,42.91339148408777
2007-07-10 00:00:00-04:00,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,0,0.0,0.0,^VVIX,2007-07-10 00:00:00-04:00,71.01833054511418,66.78575119628002
2007-07-11 00:00:00-04:00,81.55000305175781,81.55000305175781,81.55000305175781,81.55000305175781,81.55000305175781,0,0.0,0.0,^VVIX,2007-07-11 00:00:00-04:00,71.14608052087954,62.308952387609295
2007-07-12 00:00:00-04:00,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,0,0.0,0.0,^VVIX,2007-07-12 00:00:00-04:00,73.51081839801599,66.23898421607696
2007-07-13 00:00:00-04:00,76.6500015258789,76.6500015258789,76.6500015258789,76.6500015258789,76.6500015258789,0,0.0,0.0,^VVIX,2007-07-13 00:00:00-04:00,73.4990265250888,64.17406800873711
2007-07-16 00:00:00-04:00,72.55999755859375,72.55999755859375,72.55999755859375,72.55999755859375,72.55999755859375,0,0.0,0.0,^VVIX,2007-07-16 00:00:00-04:00,74.79047088611797,69.37352795168941
